"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RILT4E38","conferencePaper","2017","Tang, Shanshan; Wan, Dingsheng; Zhu, Yuelong; Yao, Jianguo","Frag-shells cube based on hierarchical dimension encoding tree","Proceedings of the 11th International Conference on Ubiquitous Information Management and Communication","978-1-4503-4888-1","","10.1145/3022227.3022229","https://dl.acm.org/doi/10.1145/3022227.3022229","Pre-computation of data cube can greatly improve the performance of OLAP (online analytical processing). There are a lot of effective pre-computation methods of data cube. But in practice, appropriate pre-computation method for the characteristics of data set plays a crucial role in improving the efficiency of data cube pre-computation.In view of the high-dimensional and hierarchical dimension of water census data characteristic, Frag-Shells cube based on hierarchical dimension encoding tree has been proposed in this paper. In order to improve the retrieval efficiency and reduce redundant information in hierarchical dimensions, we have proposed hierarchical dimension encoding tree (HDE-Tree) to index the hierarchical dimension in Frag-Shells cube. In order to increase the efficiency of cube construction, improved Frag-Shells cube calculation method has been used to compute the tuples of non-hierarchical dimension fragments. In order to compress the size of data cube, the TID-List compression method has been used to decrease the storage cost of inverted index in each tuple. Experiments show that the Frag-Shells cube based on hierarchical dimension encoding tree can reduce the construction time and storage cost of data cube which has high-dimensional and dimensions hierarchical figures.","2017-01-05","2025-07-09 01:29:30","2025-07-09 02:40:53","2025-07-08","1–9","","","","","","","IMCOM '17","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\XTFF9YTZ\Tang et al. - 2017 - Frag-shells cube based on hierarchical dimension encoding tree.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A58GYBXK","journalArticle","2011","Cai, Jiang-hui; Meng, Wen-jun; Chen, Zhi-mei","The optimisation research of screw conveyor","Int. J. Innov. Comput. Appl.","","1751-648X","10.1504/IJICA.2011.041918","https://doi.org/10.1504/IJICA.2011.041918","Particle swarm optimisation (PSO) is a population-based stochastic optimisation technique. As a result, PSO algorithm is widely used in mechanical engineering design field. Screw conveyors are used extensively in agriculture and processing industries for elevating and&amp;#47;or transporting bulk materials over short to medium distances. They are very effective for conveying dry particulate solids, giving good control over the throughput. Despite their apparent simplicity, the transportation action is very complex and designers have tended to rely heavily on empirical performance data. Intelligent operation parameters optimisation for screw conveyor based on PSO is studied in this paper. This thesis takes a heavy driving drum of screw conveyor as an example, firstly, the optimisation function is built up, then the operation parameter of screw conveyor is precision optimised with PSO algorithm, which offer a foundation to design more reasonable structure for driving drum in order to meet the application demands.","2011-08-01","2025-07-09 01:30:01","2025-07-09 02:40:56","2025-07-09 01:30:01","169–176","","3","3","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S53H6QBW","journalArticle","2023","Rajasekhar, K.; GirijaSravani, K.; Srinivasa Rao, K.","Design and performance analysis of ohmic contact based SPMT RF MEMS switch","Microsyst. Technol.","","0946-7076","10.1007/s00542-023-05503-z","https://doi.org/10.1007/s00542-023-05503-z","RF signal routers are become prominent in the modern wireless communication transceivers. SPMT RF MEMS switches predominantly plays significant role in RF signal routing. The recent advances in RF signal routing demands high efficiency offering SPMT RF switches. This communication discusses the design of SPMT switches using ohmic contact RF MEMS technology for RF signal routing applications. The ohmic contact switches are designed using multi-contact cantilever structures. The cantilever structure is incorporated in the CPW line without disturbing the RF properties. The multi-contact cantilever structures helps to improve the reliability of microstructures. The presented SPMT switch was enabled with reconfigurability feature in terms of frequency. Three identical ohmic contact switches are used for the design of SPMT switch. The switch requires a low Actuation voltage of 3.5&nbsp;V. The presented SPMT RF switch offering low insertion of − 0.45&nbsp;dB and high isolation of − 65&nbsp;dB.","2023-07-15","2025-07-09 01:59:03","2025-07-09 01:59:03","2025-07-09 01:59:03","1307–1318","","9","29","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2YTKFJEB","webpage","","","Proceedings of the 31st ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3611643","","","2025-07-09 01:59:10","2025-07-09 01:59:10","2025-07-09 01:59:10","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\A78G7YHT\3611643.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIU2GUKR","webpage","","","Proceedings of the 2022 4th International Conference on Software Engineering and Development","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3582084","","","2025-07-09 01:59:16","2025-07-09 01:59:16","2025-07-09 01:59:16","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\M562X83X\3582084.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M9JUKWZK","webpage","","","Proceedings of the 28th International Conference on Evaluation and Assessment in Software Engineering","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3661167","","","2025-07-09 01:59:22","2025-07-09 01:59:22","2025-07-09 01:59:22","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\K5M7G8A6\3661167.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZSYATWD","webpage","","","Proceedings of the 30th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3540250","","","2025-07-09 01:59:29","2025-07-09 01:59:29","2025-07-09 01:59:29","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\YN2CXPIM\3540250.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FM8U6DQ3","webpage","","","Proceedings of the IEEE/ACM 46th International Conference on Software Engineering","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3597503","","","2025-07-09 01:59:39","2025-07-09 01:59:39","2025-07-09 01:59:39","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\JVRJGJ7K\3597503.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MB4ZVW5U","webpage","","","Proceedings of the International Conference on Algorithms, Software Engineering, and Network Security","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3677182","","","2025-07-09 01:59:46","2025-07-09 01:59:46","2025-07-09 01:59:46","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\WWDBG7Y9\3677182.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7C4GCM8","webpage","","","Proceedings of the 32nd ACM SIGSOFT International Symposium on Software Testing and Analysis","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3597926","","","2025-07-09 01:59:53","2025-07-09 01:59:53","2025-07-09 01:59:53","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\CLRSWP2T\3597926.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJG27TIH","journalArticle","2023","Dongarra, Jack; Tourancheau, Bernard; Pearce, Olga; Brink, Stephanie","Finding the forest in the trees: Enabling performance optimization on heterogeneous architectures through data science analysis of ensemble performance data","Int. J. High Perform. Comput. Appl.","","1094-3420","10.1177/10943420231175687","https://doi.org/10.1177/10943420231175687","In this work, we develop novel data science methodologies for ensemble performance data that have the potential to uncover orders of magnitude of performance that is unknowingly being left on the table. Building on years of successful performance tool design and tool integration into million-line codes at Lawrence Livermore National Laboratory (Caliper (Boehme et al. 2016), Hatchet (Bhatele et al. 2019; Brink et al. 2020))—successes highlighted as key deliverables in meeting LLNL’s L1 and L2 milestones (Rieben and Weiss 2020)—we design a data science methodology for integrating multi-dimensional, multi-scale, multi-architecture, and multi-tool performance data, and provide data analytics and interactive visualization capabilities for further analysis and exploration of the data. Our work provides developers with a comprehensive multi-dimensional performance landscape, enabling enhanced capabilities for pinpointing performance bottlenecks on emerging hardware platforms composed of heterogeneous elements.","2023-07-01","2025-07-09 02:00:54","2025-07-09 02:00:54","2025-07-09 02:00:54","434–441","","3-4","37","","","Finding the forest in the trees","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKU59LFB","journalArticle","2024","Chen, Xiaojiao; Hu, Zhebing; Wang, Chengliang","Empowering education development through AIGC: A systematic literature review","Education and Information Technologies","","1360-2357","10.1007/s10639-024-12549-7","https://doi.org/10.1007/s10639-024-12549-7","As an exemplary representative of AIGC products, ChatGPT has ushered in new possibilities for the field of education. Leveraging its robust text generation and comprehension capabilities, it has had a revolutionary impact on pedagogy, learning experiences, personalized education and other aspects. However, to date, there has been no comprehensive review of AIGC technology’s application in education. In light of this gap, this study employs a systematic literature review and selects 134 relevant publications on AIGC’s educational application from 4 databases: EBSCO, EI Compendex, Scopus, and Web of Science. The study aims to explore the macro development status and future trends in AIGC’s educational application. The following findings emerge: 1) In the AIGC’s educational application field, the United States is the most active country. Theoretical research dominates the research types in this domain; 2) Research on AIGC’s educational application is primarily published in journals and academic conferences in the fields of educational technology and medicine; 3) Research topics primarily focus on five themes: AIGC technology performance assessment, AIGC technology instructional application, AIGC technology enhancing learning outcomes, AIGC technology educational application’s Advantages and Disadvantages analysis, and AIGC technology educational application prospects. 4) Through Grounded Theory, the study delves into the core advantages and potential risks of AIGC’s educational application, deconstructing the scenarios and logic of AIGC’s educational application. 5) Based on a review of existing literature, the study provides valuable future agendas from both theoretical and practical application perspectives. Discussing the future research agenda contributes to clarifying key issues related to the integration of AI and education, promoting more intelligent, effective, and sustainable educational methods and tools, which is of great significance for advancing innovation and development in the field of education.","2024-02-29","2025-07-09 02:01:32","2025-07-09 02:01:32","2025-07-09 02:01:32","17485–17537","","13","29","","","Empowering education development through AIGC","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VSI9PJL4","journalArticle","2024","Canay, Özkan; View Profile; Kocabıçak, Ümit; View Profile","CAWAL: : A novel unified analytics framework for enterprise web applications and multi-server environments","Information Processing and Management: an International Journal","","","10.1016/j.ipm.2023.103617","https://dl.acm.org/doi/10.1016/j.ipm.2023.103617","","2024-05","2025-07-09 02:01:56","2025-07-09 02:07:38","2025-07-09 02:01:56","","","3","61","","","","","","","","","","","","","","","dl-acm-org.ezproxy.uniandes.edu.co (Atypon)","","Publisher: Pergamon Press, Inc.","","","","","Application logging; Data governance; Logging framework; User tracking; Web analytics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D44B2375","webpage","","","Proceedings of the 15th Asia-Pacific Symposium on Internetware","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3671016","","","2025-07-09 02:03:10","2025-07-09 02:03:10","2025-07-09 02:03:10","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\U9XYVBA4\3671016.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GP7DMWJM","webpage","","","Proceedings of the 39th ACM/SIGAPP Symposium on Applied Computing","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3605098","","","2025-07-09 02:03:18","2025-07-09 02:03:18","2025-07-09 02:03:18","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\AY8WKDS3\3605098.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DNGGVCI9","webpage","","","Proceedings of the 2024 International Conference on Intelligent Education and Computer Technology","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3687311","","","2025-07-09 02:04:10","2025-07-09 02:04:10","2025-07-09 02:04:10","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\WIWGKARA\3687311.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45PPTQPU","webpage","","","Proceedings of the 13th Symposium on Cloud Computing","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3542929","","","2025-07-09 02:04:19","2025-07-09 02:04:19","2025-07-09 02:04:19","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\YQ5FACUT\3542929.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VR46DVS8","journalArticle","2023","Zhang, Xiaolu; Cui, Lei; Shen, Wuqiang; Zeng, Jijun; Du, Li; He, Haoyang; Cheng, Long","File processing security detection in multi-cloud environments: a process mining approach","J. Cloud Comput.","","2192-113X","10.1186/s13677-023-00474-y","https://doi.org/10.1186/s13677-023-00474-y","Cloud computing has gained popularity in recent years, but with its rise comes concerns about data security. Unauthorized access and attacks on cloud-based data, applications, and infrastructure are major challenges that must be addressed. While machine learning algorithms have improved intrusion detection systems in cloud data security, they often fail to consider the entire life cycle of file processing, making it difficult to detect certain issues, especially insider attacks. To address these limitations, this paper proposes a novel approach to analyzing data file processing in multi-cloud environments using process mining. By generating a complete file processing event log from a multi-cloud environment, the proposed approach enables detection from both control flow and performance perspectives, providing a deeper understanding of the underlying file processing in its full life cycle. Through our case study, we demonstrate the power and capabilities of process mining for file security detection and showcase its ability to provide further insights into file security in multi-cloud environments.","2023-07-06","2025-07-09 02:04:25","2025-07-09 03:48:25","2025-07-09 02:04:25","","","1","12","","","File processing security detection in multi-cloud environments","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\2A5MS4NX\Zhang et al. - 2023 - File processing security detection in multi-cloud environments a process mining approach.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4ZGKJBM","webpage","","","Proceedings of the 29th International ACM Conference on 3D Web Technology","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3665318","","","2025-07-09 02:04:53","2025-07-09 02:04:53","2025-07-09 02:04:53","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\2J3ZH6FZ\3665318.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5HKNKPJ","webpage","","","Proceedings of the 2024 9th International Conference on Cyber Security and Information Engineering","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3689236","","","2025-07-09 02:04:56","2025-07-09 02:04:56","2025-07-09 02:04:56","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\7D39X9HZ\3689236.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KGX6DRA6","webpage","","","Proceedings of the 2024 Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Education Digitalization and Computer Science","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3686424","","","2025-07-09 02:04:58","2025-07-09 02:04:58","2025-07-09 02:04:58","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\3VSYQ4EW\3686424.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J33GQLUT","webpage","","","Proceedings of the 2024 8th International Conference on Big Data and Internet of Things","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3697355","","","2025-07-09 02:05:01","2025-07-09 02:05:01","2025-07-09 02:05:01","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\29IFFNXF\3697355.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M9QPFPIB","conferencePaper","2023","Xiong, Ling","Automatic Evaluation System of Aerobics based on Action Recognition Algorithm","Proceedings of the 2022 4th International Conference on Software Engineering and Development","978-1-4503-9794-0","","10.1145/3582084.3582091","https://dl.acm.org/doi/10.1145/3582084.3582091","This paper analyzes the AES of aerobics based on action recognition algorithm(ARA). This paper analyzes the difficult problem of human motion recognition, and on this basis, discusses the ARA and the automatic evaluation system(AES) of aerobics. The ARA is applied to the design of the AES of aerobics. Finally, through the visualization experiment of the key posture extraction of the movement sequence, the AES of aerobics based on the ARA in this paper is compared with the traditional evaluation system. The test results show that, compared with the traditional evaluation system, The automatic recognition system in this paper has improved the recognition accuracy of each kind of aerobics action(AA), which proves the effectiveness of the AES based on ARA discussed in this paper to improve the recognition accuracy.","2023-04-14","2025-07-09 02:05:19","2025-07-09 02:05:19","2025-07-08","36–40","","","","","","","ICSED '22","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\K89XPCWX\Xiong - 2023 - Automatic Evaluation System of Aerobics based on Action Recognition Algorithm.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5VDXVICW","journalArticle","2023","Zhang, Ke; View Profile; Lin, Kuo-Yi; View Profile; Wang, Jinfeng; View Profile; Ma, Yakun; View Profile; Li, Huailiang; View Profile; Zhang, Luyao; View Profile; Liu, Kehui; View Profile; Feng, Lijie; View Profile","UNISON framework for user requirement elicitation and classification of smart product-service system","Advanced Engineering Informatics","","","10.1016/j.aei.2023.101996","https://dl.acm.org/doi/10.1016/j.aei.2023.101996","","2023-08","2025-07-09 02:05:32","2025-07-09 02:05:32","2025-07-09 02:05:32","","","C","57","","","","","","","","","","","","","","","dl-acm-org.ezproxy.uniandes.edu.co (Atypon)","","Publisher: Elsevier Science Publishers B. V.","","","","","Deep learning; ICT; ANP; AHP; ATC-ULBWM; Bi-LSTM; BTM; BWM; Data-driven; DEMATEL; MCDM; PF; Requirement elicitation; Requirement evaluation; Smart product-service system; Smart PSS; TextCNN; UNISON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9R6TH4UL","journalArticle","2023","Wang, Yubiao; Wen, Junhao; Zhou, Wei; Tao, Bamei; Wu, Quanwang; Fu, Chunlei; Li, Heng","An early warning method for abnormal behavior of college students based on multimodal fusion and improved decision tree","J. Intell. Fuzzy Syst.","","1064-1246","10.3233/JIFS-231509","https://doi.org/10.3233/JIFS-231509","With the development of the Internet and the informatization construction of universities, the massive data accumulated by “campus big data” presents problems such as discreteness and sparseness. Students with abnormal behaviors have become an urgent problem to be solved in student behavior analysis. This paper proposes an early warning method for abnormal behaviour of college students based on multimodal fusion and an improved decision tree (EWMABCS-MFIDT). First, given the insufficient representation of student behavioral portraits and the problems of timeliness and dynamics in behavioral labels, a student behavioral portrait based on the multimodal fusion method is proposed. Second, aiming at the timeliness and backwardness of abnormal behavior prediction, based on student behavior classification prediction, this paper proposes an improved decision tree-based early warning method for abnormal student behavior. Finally, we design a student behavior analysis and early warning framework under the campus big data environment. Taking the abnormal early warning of students’ academic performance as an example, compared with other early warning algorithms, the EWMABCS-MFIDT method can improve the accuracy of early warning and make students’ educational work more targeted, personalized, and predictive.","2023-01-01","2025-07-09 02:05:46","2025-07-09 02:05:46","2025-07-09 02:05:46","8405–8427","","5","45","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S5DSSX9F","webpage","","","Proceedings of the 7th Joint International Conference on Data Science & Management of Data (11th ACM IKDD CODS and 29th COMAD)","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3632410","","","2025-07-09 02:06:06","2025-07-09 02:06:06","2025-07-09 02:06:06","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\BYM4FCYB\3632410.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KAIYVJJH","webpage","","","Proceedings of the 2024 International Conference on Smart Healthcare and Wearable Intelligent Devices","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3703847","","","2025-07-09 02:06:09","2025-07-09 02:06:09","2025-07-09 02:06:09","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\VB8RH7ZJ\3703847.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IYZLB53A","webpage","","","Proceedings of the SC '23 Workshops of the International Conference on High Performance Computing, Network, Storage, and Analysis","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3624062","","","2025-07-09 02:06:12","2025-07-09 02:06:12","2025-07-09 02:06:12","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\VJSMYFGY\3624062.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5DQU4Y8A","webpage","","","Proceedings of the 2024 6th International Symposium on Signal Processing Systems","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3665053","","","2025-07-09 02:06:14","2025-07-09 02:06:14","2025-07-09 02:06:14","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\ZGVU69D8\3665053.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GJR8LRCE","webpage","","","Proceedings of the 2024 2nd International Conference on Internet of Things and Cloud Computing Technology","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3702879","","","2025-07-09 02:06:18","2025-07-09 02:06:18","2025-07-09 02:06:18","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\MQKUMEYZ\3702879.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X4Z76QKU","journalArticle","2024","Li, Xue; View Profile; Chen, Xiaojuan; View Profile; Li, Guohua; View Profile","Fairness-aware task offloading and load balancing with delay constraints for Power Internet of Things","Ad Hoc Networks","","","10.1016/j.adhoc.2023.103333","https://dl.acm.org/doi/10.1016/j.adhoc.2023.103333","","2024-02","2025-07-09 02:06:48","2025-07-09 02:06:48","2025-07-09 02:06:48","","","C","153","","","","","","","","","","","","","","","dl-acm-org.ezproxy.uniandes.edu.co (Atypon)","","Publisher: Elsevier Science Publishers B. V.","","","","","Edge computing; Load balancing; Lyapunov optimization; Power IoT; Theil index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCQ3SE27","webpage","","","Proceedings of the ACM SIGCOMM 2024 Conference","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3651890","","","2025-07-09 02:07:02","2025-07-09 02:07:02","2025-07-09 02:07:02","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\2V95FKN2\3651890.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZFLQR9T","webpage","","","Proceedings of the International Conference on Decision Science & Management","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3686081","","","2025-07-09 02:07:05","2025-07-09 02:07:05","2025-07-09 02:07:05","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\9IR2PFHX\3686081.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TV6PS54T","journalArticle","2024","Al-Ali, A.R.; View Profile; Gupta, Ragini; View Profile; Zualkernan, Imran; View Profile; Das, Sajal K.; View Profile","Role of IoT technologies in big data management systems","Pervasive and Mobile Computing","","","10.1016/j.pmcj.2024.101905","https://dl.acm.org/doi/10.1016/j.pmcj.2024.101905","","2024-05","2025-07-09 02:07:11","2025-07-09 02:07:11","2025-07-09 02:07:11","","","C","100","","","","","","","","","","","","","","","dl-acm-org.ezproxy.uniandes.edu.co (Atypon)","","Publisher: Elsevier Science Publishers B. V.","","","","","Big data; Smart cities; Smart grid; Big data analytic and visualization; Distributed file system; Internet of Things (ioT)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNQUPDZP","webpage","","","Proceedings of the 2024 International Conference on Digital Society and Artificial Intelligence","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3677892","","","2025-07-09 02:07:11","2025-07-09 02:07:11","2025-07-09 02:07:11","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\A4LZS3Y4\3677892.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJ54X82W","webpage","","","Proceedings of the 2024 15th International Conference on E-Education, E-Business, E-Management and E-Learning","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3670013","","","2025-07-09 02:07:13","2025-07-09 02:07:13","2025-07-09 02:07:13","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\RV3ZJY7R\3670013.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AKNSULAV","webpage","","","Proceedings of the 2023 5th International Conference on Video, Signal and Image Processing","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3638682","","","2025-07-09 02:07:17","2025-07-09 02:07:17","2025-07-09 02:07:17","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\AHGUEJNM\3638682.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7W9ANRT","webpage","","","Proceedings of the 2023 4th International Conference on Computer Science and Management Technology","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3644523","","","2025-07-09 02:07:19","2025-07-09 02:07:19","2025-07-09 02:07:19","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\UWVIKBIR\3644523.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4FX42V9L","webpage","","","Proceedings of the 15th International Conference on Education Technology and Computers","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3629296","","","2025-07-09 02:13:19","2025-07-09 02:13:19","2025-07-09 02:13:19","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\L4C2TUK6\3629296.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
